timestamp,quote,symbol,digit
1700002443,1010.414,R_100,4
1700002444,1010.414,R_100,4
1700002445,1010.41,R_100,0
1700002446,1010.415,R_100,5
1700002447,1010.414,R_100,4
1700002448,1010.428,R_100,8
1700002449,1010.43,R_100,0
1700002450,1010.435,R_100,5
1700002451,1010.43,R_100,0
1700002452,1010.433,R_100,3
1700002453,1010.433,R_100,3
1700002454,1010.433,R_100,3
1700002455,1010.438,R_100,8
1700002456,1010.445,R_100,5
1700002457,1010.457,R_100,7
1700002458,1010.451,R_100,1
1700002459,1010.451,R_100,1
1700002460,1010.456,R_100,6
1700002461,1010.464,R_100,4
1700002462,1010.468,R_100,8
1700002463,1010.475,R_100,5
1700002464,1010.486,R_100,6
1700002465,1010.495,R_100,5
1700002466,1010.505,R_100,5
1700002467,1010.511,R_100,1
1700002468,1010.511,R_100,1
1700002469,1010.514,R_100,4
1700002470,1010.518,R_100,8
1700002471,1010.527,R_100,7
1700002472,1010.52,R_100,0
1700002473,1010.521,R_100,1
1700002474,1010.525,R_100,5
1700002475,1010.521,R_100,1
1700002476,1010.521,R_100,1
1700002477,1010.52,R_100,0
1700002478,1010.522,R_100,2
1700002479,1010.521,R_100,1
1700002480,1010.528,R_100,8
1700002481,1010.526,R_100,6
1700002482,1010.522,R_100,2
1700002483,1010.526,R_100,6
1700002484,1010.525,R_100,5
1700002485,1010.523,R_100,3
1700002486,1010.528,R_100,8
1700002487,1010.534,R_100,4
1700002488,1010.536,R_100,6
1700002489,1010.542,R_100,2
1700002490,1010.544,R_100,4
1700002491,1010.556,R_100,6
1700002492,1010.562,R_100,2
1700002493,1010.567,R_100,7
1700002494,1010.578,R_100,8
1700002495,1010.573,R_100,3
1700002496,1010.578,R_100,8
1700002497,1010.582,R_100,2
1700002498,1010.589,R_100,9
1700002499,1010.592,R_100,2
1700002500,1010.595,R_100,5
1700002501,1010.596,R_100,6
1700002502,1010.6,R_100,0
1700002503,1010.609,R_100,9
1700002504,1010.614,R_100,4
1700002505,1010.62,R_100,0
1700002506,1010.625,R_100,5
1700002507,1010.635,R_100,5
1700002508,1010.644,R_100,4
1700002509,1010.644,R_100,4
1700002510,1010.645,R_100,5
1700002511,1010.644,R_100,4
1700002512,1010.643,R_100,3
1700002513,1010.656,R_100,6
1700002514,1010.669,R_100,9
1700002515,1010.673,R_100,3
1700002516,1010.68,R_100,0
1700002517,1010.682,R_100,2
1700002518,1010.684,R_100,4
1700002519,1010.685,R_100,5
1700002520,1010.684,R_100,4
1700002521,1010.698,R_100,8
1700002522,1010.7,R_100,0
1700002523,1010.702,R_100,2
1700002524,1010.712,R_100,2
1700002525,1010.718,R_100,8
1700002526,1010.72,R_100,0
1700002527,1010.738,R_100,8
1700002528,1010.745,R_100,5
1700002529,1010.757,R_100,7
1700002530,1010.763,R_100,3
1700002531,1010.765,R_100,5
1700002532,1010.761,R_100,1
1700002533,1010.76,R_100,0
1700002534,1010.76,R_100,0
1700002535,1010.761,R_100,1
1700002536,1010.767,R_100,7
1700002537,1010.773,R_100,3
1700002538,1010.776,R_100,6
1700002539,1010.787,R_100,7
1700002540,1010.794,R_100,4
1700002541,1010.799,R_100,9
1700002542,1010.805,R_100,5
1700002543,1010.814,R_100,4
1700002544,1010.825,R_100,5
1700002545,1010.831,R_100,1
1700002546,1010.838,R_100,8
1700002547,1010.847,R_100,7
1700002548,1010.843,R_100,3
1700002549,1010.845,R_100,5
1700002550,1010.851,R_100,1
1700002551,1010.859,R_100,9
1700002552,1010.869,R_100,9
1700002553,1010.87,R_100,0
1700002554,1010.886,R_100,6
1700002555,1010.892,R_100,2
1700002556,1010.898,R_100,8
1700002557,1010.895,R_100,5
1700002558,1010.909,R_100,9
1700002559,1010.913,R_100,3
1700002560,1010.916,R_100,6
1700002561,1010.921,R_100,1
1700002562,1010.923,R_100,3
1700002563,1010.925,R_100,5
1700002564,1010.922,R_100,2
1700002565,1010.928,R_100,8
1700002566,1010.932,R_100,2
1700002567,1010.946,R_100,6
1700002568,1010.958,R_100,8
1700002569,1010.962,R_100,2
1700002570,1010.978,R_100,8
1700002571,1010.981,R_100,1
1700002572,1010.985,R_100,5
1700002573,1010.98,R_100,0
1700002574,1010.98,R_100,0
1700002575,1010.983,R_100,3
1700002576,1010.982,R_100,2
1700002577,1010.982,R_100,2
1700002578,1010.997,R_100,7
1700002579,1010.996,R_100,6
1700002580,1011.004,R_100,4
1700002581,1011.003,R_100,3
1700002582,1011.008,R_100,8
1700002583,1011.0,R_100,0
1700002584,1011.0,R_100,0
1700002585,1011.002,R_100,2
1700002586,1011.003,R_100,3
1700002587,1011.003,R_100,3
1700002588,1011.002,R_100,2
1700002589,1011.012,R_100,2
1700002590,1011.023,R_100,3
1700002591,1011.021,R_100,1
1700002592,1011.029,R_100,9
1700002593,1011.034,R_100,4
1700002594,1011.046,R_100,6
1700002595,1011.05,R_100,0
1700002596,1011.05,R_100,0
1700002597,1011.051,R_100,1
1700002598,1011.058,R_100,8
1700002599,1011.062,R_100,2
1700002600,1011.062,R_100,2
1700002601,1011.068,R_100,8
1700002602,1011.073,R_100,3
1700002603,1011.073,R_100,3
1700002604,1011.076,R_100,6
1700002605,1011.076,R_100,6
1700002606,1011.082,R_100,2
1700002607,1011.087,R_100,7
1700002608,1011.093,R_100,3
1700002609,1011.091,R_100,1
1700002610,1011.092,R_100,2
1700002611,1011.107,R_100,7
1700002612,1011.119,R_100,9
1700002613,1011.124,R_100,4
1700002614,1011.123,R_100,3
1700002615,1011.128,R_100,8
1700002616,1011.122,R_100,2
1700002617,1011.125,R_100,5
1700002618,1011.121,R_100,1
1700002619,1011.125,R_100,5
1700002620,1011.125,R_100,5
1700002621,1011.136,R_100,6
1700002622,1011.147,R_100,7
1700002623,1011.159,R_100,9
1700002624,1011.16,R_100,0
1700002625,1011.167,R_100,7
1700002626,1011.176,R_100,6
1700002627,1011.179,R_100,9
1700002628,1011.188,R_100,8
1700002629,1011.19,R_100,0
1700002630,1011.192,R_100,2
1700002631,1011.206,R_100,6
1700002632,1011.219,R_100,9
1700002633,1011.223,R_100,3
1700002634,1011.222,R_100,2
1700002635,1011.226,R_100,6
1700002636,1011.224,R_100,4
1700002637,1011.23,R_100,0
1700002638,1011.237,R_100,7
1700002639,1011.244,R_100,4
1700002640,1011.24,R_100,0
1700002641,1011.248,R_100,8
1700002642,1011.255,R_100,5
1700002643,1011.257,R_100,7
1700002644,1011.264,R_100,4
1700002645,1011.269,R_100,9
1700002646,1011.264,R_100,4
1700002647,1011.266,R_100,6
1700002648,1011.268,R_100,8
1700002649,1011.275,R_100,5
1700002650,1011.277,R_100,7
1700002651,1011.276,R_100,6
1700002652,1011.273,R_100,3
1700002653,1011.272,R_100,2
1700002654,1011.273,R_100,3
1700002655,1011.276,R_100,6
1700002656,1011.281,R_100,1
1700002657,1011.288,R_100,8
1700002658,1011.291,R_100,1
1700002659,1011.292,R_100,2
1700002660,1011.293,R_100,3
1700002661,1011.307,R_100,7
1700002662,1011.316,R_100,6
1700002663,1011.322,R_100,2
1700002664,1011.324,R_100,4
1700002665,1011.32,R_100,0
1700002666,1011.32,R_100,0
1700002667,1011.322,R_100,2
1700002668,1011.322,R_100,2
1700002669,1011.323,R_100,3
1700002670,1011.323,R_100,3
1700002671,1011.326,R_100,6
1700002672,1011.326,R_100,6
1700002673,1011.333,R_100,3
1700002674,1011.34,R_100,0
1700002675,1011.342,R_100,2
1700002676,1011.352,R_100,2
1700002677,1011.35,R_100,0
1700002678,1011.359,R_100,9
1700002679,1011.36,R_100,0
1700002680,1011.368,R_100,8
1700002681,1011.369,R_100,9
1700002682,1011.377,R_100,7
1700002683,1011.389,R_100,9
1700002684,1011.396,R_100,6
1700002685,1011.402,R_100,2
1700002686,1011.408,R_100,8
1700002687,1011.407,R_100,7
1700002688,1011.406,R_100,6
1700002689,1011.41,R_100,0
1700002690,1011.418,R_100,8
1700002691,1011.425,R_100,5
1700002692,1011.433,R_100,3
1700002693,1011.436,R_100,6
1700002694,1011.447,R_100,7
1700002695,1011.449,R_100,9
1700002696,1011.456,R_100,6
1700002697,1011.463,R_100,3
1700002698,1011.479,R_100,9
1700002699,1011.489,R_100,9
1700002700,1011.495,R_100,5
1700002701,1011.498,R_100,8
1700002702,1011.509,R_100,9
1700002703,1011.519,R_100,9
1700002704,1011.527,R_100,7
1700002705,1011.531,R_100,1
1700002706,1011.53,R_100,0
1700002707,1011.531,R_100,1
1700002708,1011.534,R_100,4
1700002709,1011.546,R_100,6
1700002710,1011.54,R_100,0
1700002711,1011.542,R_100,2
1700002712,1011.554,R_100,4
1700002713,1011.569,R_100,9
1700002714,1011.577,R_100,7
1700002715,1011.574,R_100,4
1700002716,1011.587,R_100,7
1700002717,1011.581,R_100,1
1700002718,1011.584,R_100,4
1700002719,1011.584,R_100,4
1700002720,1011.585,R_100,5
1700002721,1011.598,R_100,8
1700002722,1011.608,R_100,8
1700002723,1011.619,R_100,9
1700002724,1011.624,R_100,4
1700002725,1011.625,R_100,5
1700002726,1011.637,R_100,7
1700002727,1011.64,R_100,0
1700002728,1011.642,R_100,2
1700002729,1011.644,R_100,4
1700002730,1011.658,R_100,8
1700002731,1011.662,R_100,2
1700002732,1011.676,R_100,6
1700002733,1011.684,R_100,4
1700002734,1011.68,R_100,0
1700002735,1011.68,R_100,0
1700002736,1011.68,R_100,0
1700002737,1011.689,R_100,9
1700002738,1011.691,R_100,1
1700002739,1011.695,R_100,5
1700002740,1011.699,R_100,9
1700002741,1011.702,R_100,2
1700002742,1011.701,R_100,1
1700002743,1011.708,R_100,8
1700002744,1011.712,R_100,2
1700002745,1011.713,R_100,3
1700002746,1011.713,R_100,3
1700002747,1011.71,R_100,0
1700002748,1011.719,R_100,9
1700002749,1011.721,R_100,1
1700002750,1011.728,R_100,8
1700002751,1011.737,R_100,7
1700002752,1011.746,R_100,6
1700002753,1011.755,R_100,5
1700002754,1011.756,R_100,6
1700002755,1011.767,R_100,7
1700002756,1011.778,R_100,8
1700002757,1011.774,R_100,4
1700002758,1011.771,R_100,1
1700002759,1011.776,R_100,6
1700002760,1011.782,R_100,2
1700002761,1011.787,R_100,7
1700002762,1011.794,R_100,4
1700002763,1011.791,R_100,1
1700002764,1011.799,R_100,9
1700002765,1011.805,R_100,5
1700002766,1011.805,R_100,5
1700002767,1011.811,R_100,1
1700002768,1011.812,R_100,2
1700002769,1011.824,R_100,4
1700002770,1011.836,R_100,6
1700002771,1011.832,R_100,2
1700002772,1011.83,R_100,0
1700002773,1011.837,R_100,7
1700002774,1011.844,R_100,4
1700002775,1011.855,R_100,5
1700002776,1011.865,R_100,5
1700002777,1011.873,R_100,3
1700002778,1011.872,R_100,2
1700002779,1011.879,R_100,9
1700002780,1011.884,R_100,4
1700002781,1011.893,R_100,3
1700002782,1011.899,R_100,9
1700002783,1011.9,R_100,0
1700002784,1011.901,R_100,1
1700002785,1011.908,R_100,8
1700002786,1011.913,R_100,3
1700002787,1011.924,R_100,4
1700002788,1011.933,R_100,3
1700002789,1011.93,R_100,0
1700002790,1011.936,R_100,6
1700002791,1011.934,R_100,4
1700002792,1011.949,R_100,9
1700002793,1011.958,R_100,8
1700002794,1011.969,R_100,9
1700002795,1011.962,R_100,2
1700002796,1011.973,R_100,3
1700002797,1011.973,R_100,3
1700002798,1011.971,R_100,1
1700002799,1011.988,R_100,8
1700002800,1011.996,R_100,6
1700002801,1011.99,R_100,0
1700002802,1011.996,R_100,6
1700002803,1012.004,R_100,4
1700002804,1012.006,R_100,6
1700002805,1012.01,R_100,0
1700002806,1012.01,R_100,0
1700002807,1012.019,R_100,9
1700002808,1012.026,R_100,6
1700002809,1012.035,R_100,5
1700002810,1012.045,R_100,5
1700002811,1012.045,R_100,5
1700002812,1012.042,R_100,2
1700002813,1012.042,R_100,2
1700002814,1012.049,R_100,9
1700002815,1012.051,R_100,1
1700002816,1012.058,R_100,8
1700002817,1012.061,R_100,1
1700002818,1012.066,R_100,6
1700002819,1012.07,R_100,0
1700002820,1012.073,R_100,3
1700002821,1012.083,R_100,3
1700002822,1012.08,R_100,0
1700002823,1012.085,R_100,5
1700002824,1012.091,R_100,1
1700002825,1012.099,R_100,9
1700002826,1012.105,R_100,5
1700002827,1012.1,R_100,0
1700002828,1012.1,R_100,0
1700002829,1012.108,R_100,8
1700002830,1012.11,R_100,0
1700002831,1012.112,R_100,2
1700002832,1012.114,R_100,4
1700002833,1012.125,R_100,5
1700002834,1012.135,R_100,5
1700002835,1012.146,R_100,6
1700002836,1012.151,R_100,1
1700002837,1012.157,R_100,7
1700002838,1012.152,R_100,2
1700002839,1012.156,R_100,6
1700002840,1012.161,R_100,1
1700002841,1012.166,R_100,6
1700002842,1012.169,R_100,9
1700002843,1012.171,R_100,1
1700002844,1012.172,R_100,2
1700002845,1012.17,R_100,0
1700002846,1012.17,R_100,0
1700002847,1012.171,R_100,1
1700002848,1012.173,R_100,3
1700002849,1012.172,R_100,2
1700002850,1012.173,R_100,3
1700002851,1012.177,R_100,7
1700002852,1012.177,R_100,7
1700002853,1012.183,R_100,3
1700002854,1012.181,R_100,1
1700002855,1012.181,R_100,1
1700002856,1012.194,R_100,4
1700002857,1012.195,R_100,5
1700002858,1012.195,R_100,5
1700002859,1012.196,R_100,6
1700002860,1012.196,R_100,6
1700002861,1012.191,R_100,1
1700002862,1012.198,R_100,8
1700002863,1012.204,R_100,4
1700002864,1012.201,R_100,1
1700002865,1012.207,R_100,7
1700002866,1012.211,R_100,1
1700002867,1012.217,R_100,7
1700002868,1012.227,R_100,7
1700002869,1012.239,R_100,9
1700002870,1012.247,R_100,7
1700002871,1012.251,R_100,1
1700002872,1012.252,R_100,2
1700002873,1012.25,R_100,0
1700002874,1012.259,R_100,9
1700002875,1012.26,R_100,0
1700002876,1012.261,R_100,1
1700002877,1012.265,R_100,5
1700002878,1012.273,R_100,3
1700002879,1012.274,R_100,4
1700002880,1012.275,R_100,5
1700002881,1012.274,R_100,4
1700002882,1012.277,R_100,7
1700002883,1012.27,R_100,0
1700002884,1012.278,R_100,8
1700002885,1012.283,R_100,3
1700002886,1012.282,R_100,2
1700002887,1012.284,R_100,4
1700002888,1012.291,R_100,1
1700002889,1012.291,R_100,1
1700002890,1012.29,R_100,0
1700002891,1012.295,R_100,5
1700002892,1012.304,R_100,4
1700002893,1012.315,R_100,5
1700002894,1012.328,R_100,8
1700002895,1012.339,R_100,9
1700002896,1012.349,R_100,9
1700002897,1012.354,R_100,4
1700002898,1012.367,R_100,7
1700002899,1012.372,R_100,2
1700002900,1012.378,R_100,8
1700002901,1012.383,R_100,3
1700002902,1012.388,R_100,8
1700002903,1012.39,R_100,0
1700002904,1012.399,R_100,9
1700002905,1012.408,R_100,8
1700002906,1012.411,R_100,1
1700002907,1012.417,R_100,7
1700002908,1012.428,R_100,8
1700002909,1012.438,R_100,8
1700002910,1012.448,R_100,8
1700002911,1012.456,R_100,6
1700002912,1012.46,R_100,0
1700002913,1012.467,R_100,7
1700002914,1012.473,R_100,3
1700002915,1012.485,R_100,5
1700002916,1012.487,R_100,7
1700002917,1012.495,R_100,5
1700002918,1012.503,R_100,3
1700002919,1012.506,R_100,6
1700002920,1012.514,R_100,4
1700002921,1012.51,R_100,0
1700002922,1012.51,R_100,0
1700002923,1012.506,R_100,6
1700002924,1012.519,R_100,9
1700002925,1012.524,R_100,4
1700002926,1012.523,R_100,3
1700002927,1012.527,R_100,7
1700002928,1012.532,R_100,2
1700002929,1012.535,R_100,5
1700002930,1012.537,R_100,7
1700002931,1012.542,R_100,2
1700002932,1012.556,R_100,6
1700002933,1012.557,R_100,7
1700002934,1012.552,R_100,2
1700002935,1012.552,R_100,2
1700002936,1012.555,R_100,5
1700002937,1012.553,R_100,3
1700002938,1012.562,R_100,2
1700002939,1012.566,R_100,6
1700002940,1012.572,R_100,2
1700002941,1012.575,R_100,5
1700002942,1012.581,R_100,1
1700002943,1012.587,R_100,7
1700002944,1012.599,R_100,9
1700002945,1012.6,R_100,0
1700002946,1012.602,R_100,2
1700002947,1012.6,R_100,0
1700002948,1012.601,R_100,1
1700002949,1012.605,R_100,5
1700002950,1012.61,R_100,0
1700002951,1012.613,R_100,3
1700002952,1012.629,R_100,9
1700002953,1012.639,R_100,9
1700002954,1012.641,R_100,1
1700002955,1012.643,R_100,3
1700002956,1012.659,R_100,9
1700002957,1012.655,R_100,5
1700002958,1012.659,R_100,9
1700002959,1012.659,R_100,9
1700002960,1012.657,R_100,7
1700002961,1012.663,R_100,3
1700002962,1012.676,R_100,6
1700002963,1012.68,R_100,0
1700002964,1012.681,R_100,1
1700002965,1012.686,R_100,6
1700002966,1012.686,R_100,6
1700002967,1012.689,R_100,9
1700002968,1012.69,R_100,0
1700002969,1012.698,R_100,8
1700002970,1012.704,R_100,4
1700002971,1012.707,R_100,7
1700002972,1012.7,R_100,0
1700002973,1012.706,R_100,6
1700002974,1012.719,R_100,9
1700002975,1012.729,R_100,9
1700002976,1012.738,R_100,8
1700002977,1012.742,R_100,2
1700002978,1012.751,R_100,1
1700002979,1012.757,R_100,7
1700002980,1012.751,R_100,1
1700002981,1012.753,R_100,3
1700002982,1012.751,R_100,1
1700002983,1012.751,R_100,1
1700002984,1012.75,R_100,0
1700002985,1012.758,R_100,8
1700002986,1012.765,R_100,5
1700002987,1012.762,R_100,2
1700002988,1012.768,R_100,8
1700002989,1012.775,R_100,5
1700002990,1012.778,R_100,8
1700002991,1012.786,R_100,6
1700002992,1012.795,R_100,5
1700002993,1012.808,R_100,8
1700002994,1012.814,R_100,4
1700002995,1012.829,R_100,9
1700002996,1012.835,R_100,5
1700002997,1012.845,R_100,5
1700002998,1012.858,R_100,8
1700002999,1012.862,R_100,2
1700003000,1012.861,R_100,1
1700003001,1012.866,R_100,6
1700003002,1012.865,R_100,5
1700003003,1012.86,R_100,0
1700003004,1012.863,R_100,3
1700003005,1012.867,R_100,7
1700003006,1012.864,R_100,4
1700003007,1012.867,R_100,7
1700003008,1012.875,R_100,5
1700003009,1012.87,R_100,0
1700003010,1012.873,R_100,3
1700003011,1012.885,R_100,5
1700003012,1012.88,R_100,0
1700003013,1012.887,R_100,7
1700003014,1012.888,R_100,8
1700003015,1012.892,R_100,2
1700003016,1012.894,R_100,4
1700003017,1012.898,R_100,8
1700003018,1012.909,R_100,9
1700003019,1012.918,R_100,8
1700003020,1012.924,R_100,4
1700003021,1012.932,R_100,2
1700003022,1012.939,R_100,9
1700003023,1012.944,R_100,4
1700003024,1012.943,R_100,3
1700003025,1012.959,R_100,9
1700003026,1012.969,R_100,9
1700003027,1012.977,R_100,7
1700003028,1012.985,R_100,5
1700003029,1012.995,R_100,5
1700003030,1013.008,R_100,8
1700003031,1013.01,R_100,0
1700003032,1013.011,R_100,1
1700003033,1013.019,R_100,9
1700003034,1013.028,R_100,8
1700003035,1013.034,R_100,4
1700003036,1013.031,R_100,1
1700003037,1013.038,R_100,8
1700003038,1013.049,R_100,9
1700003039,1013.047,R_100,7
1700003040,1013.057,R_100,7
1700003041,1013.052,R_100,2
1700003042,1013.055,R_100,5
1700003043,1013.052,R_100,2
1700003044,1013.061,R_100,1
1700003045,1013.06,R_100,0
1700003046,1013.061,R_100,1
1700003047,1013.064,R_100,4
1700003048,1013.074,R_100,4
1700003049,1013.081,R_100,1
1700003050,1013.087,R_100,7
1700003051,1013.094,R_100,4
1700003052,1013.1,R_100,0
1700003053,1013.104,R_100,4
1700003054,1013.111,R_100,1
1700003055,1013.118,R_100,8
1700003056,1013.129,R_100,9
1700003057,1013.132,R_100,2
1700003058,1013.138,R_100,8
1700003059,1013.147,R_100,7
1700003060,1013.143,R_100,3
1700003061,1013.148,R_100,8
1700003062,1013.154,R_100,4
1700003063,1013.153,R_100,3
1700003064,1013.167,R_100,7
1700003065,1013.175,R_100,5
1700003066,1013.175,R_100,5
1700003067,1013.18,R_100,0
1700003068,1013.185,R_100,5
1700003069,1013.182,R_100,2
1700003070,1013.186,R_100,6
1700003071,1013.182,R_100,2
1700003072,1013.182,R_100,2
1700003073,1013.188,R_100,8
1700003074,1013.193,R_100,3
1700003075,1013.193,R_100,3
1700003076,1013.191,R_100,1
1700003077,1013.195,R_100,5
1700003078,1013.197,R_100,7
1700003079,1013.209,R_100,9
1700003080,1013.213,R_100,3
1700003081,1013.22,R_100,0
1700003082,1013.224,R_100,4
1700003083,1013.232,R_100,2
1700003084,1013.239,R_100,9
1700003085,1013.242,R_100,2
1700003086,1013.242,R_100,2
1700003087,1013.251,R_100,1
1700003088,1013.256,R_100,6
1700003089,1013.266,R_100,6
1700003090,1013.266,R_100,6
1700003091,1013.261,R_100,1
1700003092,1013.262,R_100,2
1700003093,1013.262,R_100,2
1700003094,1013.266,R_100,6
1700003095,1013.262,R_100,2
1700003096,1013.269,R_100,9
1700003097,1013.272,R_100,2
1700003098,1013.278,R_100,8
1700003099,1013.288,R_100,8
1700003100,1013.281,R_100,1
1700003101,1013.283,R_100,3
1700003102,1013.289,R_100,9
1700003103,1013.296,R_100,6
1700003104,1013.304,R_100,4
1700003105,1013.309,R_100,9
1700003106,1013.319,R_100,9
1700003107,1013.325,R_100,5
1700003108,1013.337,R_100,7
1700003109,1013.342,R_100,2
1700003110,1013.342,R_100,2
1700003111,1013.341,R_100,1
1700003112,1013.359,R_100,9
1700003113,1013.36,R_100,0
1700003114,1013.363,R_100,3
1700003115,1013.374,R_100,4
1700003116,1013.374,R_100,4
1700003117,1013.374,R_100,4
1700003118,1013.377,R_100,7
1700003119,1013.383,R_100,3
1700003120,1013.386,R_100,6
1700003121,1013.393,R_100,3
1700003122,1013.391,R_100,1
1700003123,1013.391,R_100,1
1700003124,1013.397,R_100,7
1700003125,1013.393,R_100,3
1700003126,1013.39,R_100,0
1700003127,1013.396,R_100,6
1700003128,1013.398,R_100,8
1700003129,1013.404,R_100,4
1700003130,1013.419,R_100,9
1700003131,1013.428,R_100,8
1700003132,1013.436,R_100,6
1700003133,1013.448,R_100,8
1700003134,1013.457,R_100,7
1700003135,1013.466,R_100,6
1700003136,1013.466,R_100,6
1700003137,1013.47,R_100,0
1700003138,1013.487,R_100,7
1700003139,1013.493,R_100,3
1700003140,1013.508,R_100,8
1700003141,1013.511,R_100,1
1700003142,1013.526,R_100,6
1700003143,1013.52,R_100,0
1700003144,1013.527,R_100,7
1700003145,1013.533,R_100,3
1700003146,1013.542,R_100,2
1700003147,1013.546,R_100,6
1700003148,1013.543,R_100,3
1700003149,1013.546,R_100,6
1700003150,1013.544,R_100,4
1700003151,1013.557,R_100,7
1700003152,1013.568,R_100,8
1700003153,1013.565,R_100,5
1700003154,1013.57,R_100,0
1700003155,1013.574,R_100,4
1700003156,1013.574,R_100,4
1700003157,1013.588,R_100,8
1700003158,1013.582,R_100,2
1700003159,1013.591,R_100,1
1700003160,1013.594,R_100,4
1700003161,1013.605,R_100,5
1700003162,1013.609,R_100,9
1700003163,1013.618,R_100,8
1700003164,1013.611,R_100,1
1700003165,1013.617,R_100,7
1700003166,1013.627,R_100,7
1700003167,1013.636,R_100,6
1700003168,1013.646,R_100,6
1700003169,1013.655,R_100,5
1700003170,1013.656,R_100,6
1700003171,1013.658,R_100,8
1700003172,1013.661,R_100,1
1700003173,1013.667,R_100,7
1700003174,1013.663,R_100,3
1700003175,1013.676,R_100,6
1700003176,1013.674,R_100,4
1700003177,1013.679,R_100,9
1700003178,1013.676,R_100,6
1700003179,1013.684,R_100,4
1700003180,1013.683,R_100,3
1700003181,1013.68,R_100,0
1700003182,1013.68,R_100,0
1700003183,1013.684,R_100,4
1700003184,1013.697,R_100,7
1700003185,1013.691,R_100,1
1700003186,1013.691,R_100,1
1700003187,1013.698,R_100,8
1700003188,1013.7,R_100,0
1700003189,1013.705,R_100,5
1700003190,1013.707,R_100,7
1700003191,1013.7,R_100,0
1700003192,1013.703,R_100,3
1700003193,1013.701,R_100,1
1700003194,1013.709,R_100,9
1700003195,1013.712,R_100,2
1700003196,1013.716,R_100,6
1700003197,1013.719,R_100,9
1700003198,1013.72,R_100,0
1700003199,1013.721,R_100,1
1700003200,1013.726,R_100,6
1700003201,1013.73,R_100,0
1700003202,1013.731,R_100,1
1700003203,1013.739,R_100,9
1700003204,1013.749,R_100,9
1700003205,1013.754,R_100,4
1700003206,1013.754,R_100,4
1700003207,1013.756,R_100,6
1700003208,1013.767,R_100,7
1700003209,1013.774,R_100,4
1700003210,1013.778,R_100,8
1700003211,1013.788,R_100,8
1700003212,1013.793,R_100,3
1700003213,1013.795,R_100,5
1700003214,1013.798,R_100,8
1700003215,1013.804,R_100,4
1700003216,1013.816,R_100,6
1700003217,1013.818,R_100,8
1700003218,1013.829,R_100,9
1700003219,1013.836,R_100,6
1700003220,1013.844,R_100,4
1700003221,1013.859,R_100,9
1700003222,1013.862,R_100,2
1700003223,1013.872,R_100,2
1700003224,1013.878,R_100,8
1700003225,1013.884,R_100,4
1700003226,1013.882,R_100,2
1700003227,1013.899,R_100,9
1700003228,1013.906,R_100,6
1700003229,1013.901,R_100,1
1700003230,1013.901,R_100,1
1700003231,1013.908,R_100,8
1700003232,1013.91,R_100,0
1700003233,1013.916,R_100,6
1700003234,1013.916,R_100,6
1700003235,1013.928,R_100,8
1700003236,1013.934,R_100,4
1700003237,1013.939,R_100,9
1700003238,1013.946,R_100,6
1700003239,1013.952,R_100,2
1700003240,1013.965,R_100,5
1700003241,1013.967,R_100,7
1700003242,1013.961,R_100,1
1700003243,1013.961,R_100,1
1700003244,1013.962,R_100,2
1700003245,1013.974,R_100,4
1700003246,1013.977,R_100,7
1700003247,1013.984,R_100,4
1700003248,1013.992,R_100,2
1700003249,1013.992,R_100,2
1700003250,1014.002,R_100,2
1700003251,1014.008,R_100,8
1700003252,1014.015,R_100,5
1700003253,1014.018,R_100,8
1700003254,1014.018,R_100,8
1700003255,1014.025,R_100,5
1700003256,1014.024,R_100,4
1700003257,1014.024,R_100,4
1700003258,1014.03,R_100,0
1700003259,1014.033,R_100,3
1700003260,1014.03,R_100,0
1700003261,1014.036,R_100,6
1700003262,1014.041,R_100,1
1700003263,1014.043,R_100,3
1700003264,1014.043,R_100,3
1700003265,1014.041,R_100,1
1700003266,1014.046,R_100,6
1700003267,1014.048,R_100,8
1700003268,1014.057,R_100,7
1700003269,1014.06,R_100,0
1700003270,1014.06,R_100,0
1700003271,1014.061,R_100,1
1700003272,1014.069,R_100,9
1700003273,1014.079,R_100,9
1700003274,1014.087,R_100,7
1700003275,1014.086,R_100,6
1700003276,1014.098,R_100,8
1700003277,1014.105,R_100,5
1700003278,1014.103,R_100,3
1700003279,1014.119,R_100,9
1700003280,1014.125,R_100,5
1700003281,1014.133,R_100,3
1700003282,1014.139,R_100,9
1700003283,1014.14,R_100,0
1700003284,1014.145,R_100,5
1700003285,1014.14,R_100,0
1700003286,1014.144,R_100,4
1700003287,1014.156,R_100,6
1700003288,1014.157,R_100,7
1700003289,1014.167,R_100,7
1700003290,1014.175,R_100,5
1700003291,1014.179,R_100,9
1700003292,1014.181,R_100,1
1700003293,1014.182,R_100,2
1700003294,1014.183,R_100,3
1700003295,1014.185,R_100,5
1700003296,1014.195,R_100,5
1700003297,1014.207,R_100,7
1700003298,1014.21,R_100,0
1700003299,1014.212,R_100,2
1700003300,1014.21,R_100,0
1700003301,1014.211,R_100,1
1700003302,1014.21,R_100,0
1700003303,1014.217,R_100,7
1700003304,1014.228,R_100,8
1700003305,1014.236,R_100,6
1700003306,1014.242,R_100,2
1700003307,1014.249,R_100,9
1700003308,1014.255,R_100,5
1700003309,1014.257,R_100,7
1700003310,1014.26,R_100,0
1700003311,1014.258,R_100,8
1700003312,1014.26,R_100,0
1700003313,1014.266,R_100,6
1700003314,1014.275,R_100,5
1700003315,1014.27,R_100,0
1700003316,1014.27,R_100,0
